full_sample,sel_index,typen,repay_year,fy,year,borrowers,mn_earnings,md_earnings,p25_earnings,p75_earnings,mn_tot_inc,md_tot_inc,unemployed,in_pov,near_pov,mn_debt_service,mn_grad2_earnings,mn_grad4_earnings,mn_grad0_earnings,md_debt_service,mn_tot_bal,md_tot_bal,mn_undergrad_l,md_undergrad,mn_grad_l,md_grad_l
,,5,2007,2008,1,10,33750,28500,14750,45500,42500,29500,0.148,0.291,0.388,2190,32000,42000,18500,1185,16000,8440,13490,8300,32190,28610
,,5,2007,2009,2,10,33750,29250,12250,47250,42000,31000,0.168,0.324,0.398,2190,31000,42000,18250,1185,15895,8465,13370,8220,31585,27625
,,5,2007,2010,3,10,34500,29750,13750,47000,42000,29000,0.202,0.327,0.431,2190,29750,40500,19000,1185,16260,8610,13645,8110,32455,27965
,,5,2007,2011,4,10,34750,29250,16000,47250,41250,29000,0.191,0.296,0.408,2190,30000,42750,20250,1185,16235,8540,13610,8195,32275,26265
,,5,2007,2012,5,10,35500,30750,13500,52000,44000,30000,0.194,0.314,0.403,2190,30250,43250,19750,1185,16595,8365,13840,8115,33185,29905
,,5,2007,2013,6,10,37000,32000,16500,50250,46000,31250,0.196,0.301,0.408,2190,31000,44250,21750,1185,16905,8640,14070,8300,32835,30205
,,5,2007,2014,7,10,37750,32000,17500,51250,44250,31250,0.202,0.273,0.385,2190,31000,44250,23250,1185,17220,8455,14390,8175,32280,28085
,,5,2008,2008,0,13,30000,23750,13000,40750,36250,24500,0.122,0.281,0.417,1960,28250,40500,19750,1070,14065,7530,12055,7320,33725,31955
,,5,2008,2009,1,13,31500,25250,13250,43250,39000,26000,0.148,0.273,0.409,1960,29000,41250,18750,1070,13910,7315,11885,7055,33135,31330
,,5,2008,2010,2,13,34000,27750,14750,46000,41500,28750,0.168,0.25,0.377,1960,30750,43500,19500,1070,13685,7235,11715,7125,32660,30185
,,5,2008,2011,3,13,34500,27500,16000,46000,41500,30000,0.17,0.238,0.373,1960,31000,42000,21000,1070,13595,7285,11605,7200,31530,23705
,,5,2008,2012,4,13,35250,30000,16000,47500,42500,31000,0.188,0.271,0.381,1960,31500,41750,20250,1070,13520,7115,11590,6935,29940,21750
,,5,2008,2013,5,13,36750,30000,16000,49250,44000,32500,0.182,0.277,0.381,1960,33000,42500,21250,1070,13540,7135,11605,6880,29285,19905
,,5,2008,2014,6,13,39000,32000,17750,52500,45000,33500,0.198,0.279,0.379,1960,33500,44500,22750,1070,13375,6835,11680,6540,26470,17815
,,5,2009,2009,0,14,27500,20750,10000,39500,34000,22000,0.191,0.352,0.505,1880,24750,40750,12000,1170,13800,8365,11960,8115,34710,22440
,,5,2009,2010,1,14,29500,22750,11250,41000,36750,23750,0.17,0.337,0.476,1880,27500,45250,13250,1170,13660,8245,11865,8010,33820,21585
,,5,2009,2011,2,14,31250,24750,13500,44000,36000,23750,0.196,0.325,0.467,1880,27750,44500,14500,1170,13430,8345,11665,7930,32735,19115
,,5,2009,2012,3,14,32250,25250,13750,45500,37750,25000,0.172,0.349,0.448,1880,29500,46000,16500,1170,13465,7975,11780,7575,32025,17055
,,5,2009,2013,4,14,33500,27000,14000,46000,40000,26750,0.17,0.332,0.427,1880,31000,45750,16750,1170,13400,7790,11790,7330,30625,17505
,,5,2009,2014,5,14,34750,28500,14750,49000,41500,28500,0.175,0.318,0.436,1880,31750,46500,18250,1170,13575,7875,12000,7515,29290,15885
,,5,2010,2010,0,15,25250,18000,9750,34000,31000,20250,0.163,0.357,0.521,2255,23250,35750,13750,1370,16590,9960,13695,9820,44085,33205
,,5,2010,2011,1,15,28250,21500,11000,39500,34250,21750,0.149,0.343,0.494,2255,26250,38000,16000,1370,16390,10005,13575,9575,42340,31950
,,5,2010,2012,2,15,30500,23250,12250,40500,37500,23750,0.169,0.33,0.458,2255,28000,38500,17500,1370,16710,9930,13845,9490,42160,32080
,,5,2010,2013,3,15,31750,24750,12500,41750,38000,26000,0.166,0.337,0.459,2255,29000,40500,18500,1370,16945,9595,14010,9525,41640,33465
,,5,2010,2014,4,15,32500,24750,12750,44000,38000,26250,0.167,0.325,0.431,2255,29250,39750,20000,1370,17030,9540,14045,9070,42240,34200
,,5,2011,2011,0,19,27000,19500,10250,35500,33500,20250,0.184,0.362,0.527,2315,23250,37750,15000,1440,16910,10425,14820,10330,35555,27015
,,5,2011,2012,1,19,30000,23500,13500,38750,35250,23250,0.154,0.323,0.462,2315,26750,41500,18000,1440,16950,10830,14995,10710,33440,26495
,,5,2011,2013,2,19,32250,25000,13750,43250,37750,25250,0.15,0.308,0.441,2315,29000,44250,20250,1440,16800,10805,14900,10305,32450,25280
,,5,2011,2014,3,19,34250,27500,14000,48250,38250,26750,0.178,0.334,0.441,2315,30250,43250,20250,1440,17200,10700,15220,10340,33655,25985
,,5,2012,2012,0,20,24500,18250,9250,32000,32500,19750,0.196,0.411,0.535,2520,21500,31000,11250,1440,18640,10595,15635,10470,50955,42190
,,5,2012,2013,1,20,28000,21250,12750,35500,35000,21500,0.196,0.353,0.499,2520,24750,35250,13000,1440,19010,11025,15905,10670,53125,44415
,,5,2012,2014,2,20,30250,23000,12000,39500,35750,23000,0.196,0.358,0.456,2520,26250,38750,14500,1440,19445,11095,16125,10760,57755,44055
,,5,2013,2013,0,21,25500,20250,10500,34250,32000,21000,0.168,0.374,0.515,2710,22500,34750,14750,1585,20140,11935,17700,11590,43365,32545
,,5,2013,2014,1,21,28250,22000,11750,39750,33250,22750,0.161,0.351,0.483,2710,25250,38250,17000,1585,20530,11710,18085,11385,44205,29895
,,5,2014,2014,0,22,27000,20500,10500,36500,33000,21500,0.14,0.357,0.512,3190,27500,34250,12750,1855,23875,14070,20455,13635,48170,36395
,,6,1999,1999,0,345,38000,33750,19750,48750,48500,38250,0.061,0.144,0.228,4205,28000,36750,30750,3100,28185,20655,17170,15605,45025,34485
,,6,1999,2000,1,345,46250,40250,24750,56000,60250,47250,0.06,0.11,0.17,4205,33250,44500,37250,3100,27485,19065,16655,14780,44090,32750
,,6,1999,2001,2,345,52250,44250,27500,63250,68250,54000,0.071,0.096,0.147,4205,34750,50000,40750,3100,27425,17620,16550,14245,44285,31925
,,6,1999,2002,3,345,53750,45750,28000,66750,72500,57500,0.082,0.099,0.147,4205,35250,50750,41750,3100,26920,16320,16130,13235,43405,29735
,,6,1999,2003,4,345,57500,47500,29000,70500,77500,61500,0.097,0.099,0.145,4205,35000,53750,42750,3100,26405,15015,15795,12030,42180,27670
,,6,1999,2004,5,345,61000,49500,30500,74250,83000,66000,0.105,0.1,0.141,4205,38500,56000,45000,3100,25955,14110,15475,10880,41030,25815
,,6,1999,2005,6,345,65000,51000,31000,77750,89250,69750,0.111,0.099,0.14,4205,38750,59250,47250,3100,25540,13240,15125,10010,40120,24250
,,6,1999,2006,7,345,69750,53500,32500,83750,95750,74750,0.118,0.102,0.138,4205,41750,63000,50000,3100,25965,13080,15175,9815,40465,24345
,,6,1999,2007,8,345,72750,55250,32500,87000,101250,78250,0.125,0.102,0.139,4205,43000,65000,51250,3100,26235,13060,15320,9885,40165,24295
,,6,1999,2008,9,345,77250,58250,34250,92750,105500,82000,0.135,0.101,0.137,4205,45250,68500,53750,3100,27850,14095,16250,10300,41790,25605
,,6,1999,2009,10,345,75750,57750,33750,91500,103000,81000,0.148,0.108,0.143,4205,45500,66000,51750,3100,30315,16475,17500,11010,44930,28675
,,6,1999,2010,11,345,78000,58000,33250,93250,106500,82500,0.157,0.111,0.147,4205,45750,67250,52250,3100,31385,17065,18115,11130,45690,28600
,,6,1999,2011,12,345,80000,59250,33500,95500,108500,83250,0.164,0.118,0.156,4205,45750,68500,53000,3100,32115,17640,18650,11325,45965,28295
,,6,1999,2012,13,345,82500,60250,34000,98250,112500,86000,0.167,0.12,0.156,4205,48750,70250,55000,3100,32485,17455,18925,11285,46035,28405
,,6,1999,2013,14,345,83500,61250,34000,100500,115000,87500,0.166,0.121,0.156,4205,49000,71500,55500,3100,33095,17625,19340,11455,46820,29380
,,6,1999,2014,15,345,86250,63500,35250,104250,109250,83750,0.191,0.152,0.186,4205,49250,71500,56750,3100,33970,17535,19970,11385,47550,29395
,,6,2000,2000,0,353,40500,35000,20250,50500,52000,39750,0.062,0.141,0.221,4230,26000,39500,32500,2985,29185,20595,17160,15685,46240,35275
,,6,2000,2001,1,353,48250,41250,25000,59250,62250,47750,0.068,0.105,0.166,4230,31500,46750,37750,2985,28665,19175,16895,15045,45415,33205
,,6,2000,2002,2,353,50500,43500,26500,62750,66500,52250,0.079,0.109,0.163,4230,32500,48500,38500,2985,28055,17635,16470,14100,44310,31490
,,6,2000,2003,3,353,54000,45750,27750,67000,71750,56750,0.091,0.106,0.157,4230,34250,51250,41000,2985,27620,16380,16130,13140,43415,29250
,,6,2000,2004,4,353,57750,48000,29250,71250,77750,61500,0.097,0.105,0.151,4230,35250,54250,43000,2985,26955,15235,15650,11920,42405,27680
,,6,2000,2005,5,353,61250,49750,30250,75750,84000,66250,0.103,0.102,0.146,4230,36750,57000,44750,2985,26685,14375,15360,10975,41735,26440
,,6,2000,2006,6,353,66500,52500,31750,80500,90750,71500,0.109,0.104,0.143,4230,38000,61250,47750,2985,26470,13700,15155,10375,41215,25580
,,6,2000,2007,7,353,69750,54000,32000,83500,96750,74750,0.118,0.104,0.145,4230,40000,64000,49000,2985,26040,13275,14900,9920,40235,24445
,,6,2000,2008,8,353,74250,57250,34000,88750,101750,79000,0.128,0.105,0.145,4230,39500,67500,51250,2985,26860,13420,15320,10090,40950,24790
,,6,2000,2009,9,353,73750,57000,33000,89000,99750,78000,0.143,0.115,0.153,4230,40250,66000,50250,2985,27485,13845,15610,10075,41345,25365
,,6,2000,2010,10,353,76000,57500,33000,91250,103750,79750,0.151,0.111,0.15,4230,41500,67750,50500,2985,29805,15915,16635,10645,44570,28155
,,6,2000,2011,11,353,77750,58250,33000,93250,106500,81250,0.156,0.118,0.159,4230,40250,69000,51500,2985,30515,16170,17060,10720,44815,28095
,,6,2000,2012,12,353,81000,59250,33250,96000,110250,83000,0.16,0.121,0.162,4230,41750,71750,52750,2985,31065,16100,17485,10705,44965,27740
,,6,2000,2013,13,353,82500,60750,34250,98750,112500,85000,0.166,0.127,0.163,4230,43500,72750,53500,2985,31655,16360,17810,10775,45410,28050
,,6,2000,2014,14,353,84500,62500,34500,101750,107000,81250,0.186,0.158,0.193,4230,43750,72250,54750,2985,32440,16260,18270,10735,46170,28250
,,6,2001,2001,0,341,42500,36750,21250,53250,53500,42000,0.066,0.13,0.205,4565,28750,41250,33750,3105,30640,20695,17810,16565,49605,35635
,,6,2001,2002,1,341,46000,40750,24250,57750,59750,47250,0.071,0.112,0.175,4565,29250,44500,36500,3105,29735,18845,17275,15545,47760,32590
,,6,2001,2003,2,341,49750,43250,26000,62250,65250,51750,0.082,0.113,0.164,4565,31500,48000,38250,3105,28945,17620,16740,14400,46410,30520
,,6,2001,2004,3,341,53250,45250,27500,66750,71500,56750,0.084,0.11,0.158,4565,32250,51500,40500,3105,28350,16405,16240,13390,45570,29480
,,6,2001,2005,4,341,57250,47500,29000,71000,78000,61250,0.093,0.104,0.151,4565,34000,54250,43250,3105,27895,15305,15765,12230,44935,28210
,,6,2001,2006,5,341,62250,50250,30500,76250,86250,67000,0.099,0.102,0.145,4565,37750,59000,46500,3105,27820,14805,15625,11620,44250,27525
,,6,2001,2007,6,341,66000,52000,31250,80000,92000,71000,0.108,0.1,0.143,4565,38000,62250,47750,3105,27350,14045,15225,10925,43245,26260
,,6,2001,2008,7,341,70750,55000,33250,85750,97500,75250,0.12,0.107,0.144,4565,37750,65500,50250,3105,27685,13900,15385,10740,43385,25920
,,6,2001,2009,8,341,70500,54750,32250,85750,97000,75000,0.136,0.112,0.155,4565,37500,64500,48500,3105,27925,13885,15450,10515,43190,25915
,,6,2001,2010,9,341,73500,56250,32750,88250,101250,77750,0.144,0.111,0.151,4565,38000,66000,50250,3105,28515,14305,15765,10470,43420,26225
,,6,2001,2011,10,341,75250,56500,32750,90000,104250,79000,0.147,0.113,0.156,4565,39500,67500,51000,3105,30165,15565,16505,10765,45200,27855
,,6,2001,2012,11,341,78250,58250,33500,92750,108500,82000,0.151,0.116,0.154,4565,40000,69750,52500,3105,30585,15510,16710,10635,45530,27955
,,6,2001,2013,12,341,80000,59250,33750,95750,110750,84250,0.155,0.117,0.155,4565,41750,71250,53250,3105,31170,15705,16940,10590,45945,28185
,,6,2001,2014,13,341,82750,61250,35000,98250,106000,80500,0.177,0.149,0.185,4565,42750,72250,53750,3105,31825,15735,17350,10585,46160,27805
,,6,2002,2002,0,341,39500,34000,19250,51000,51250,39500,0.072,0.145,0.23,4175,27000,38750,30500,2760,31045,20410,17685,16310,49435,34770
,,6,2002,2003,1,341,45250,39750,23000,56750,58250,45750,0.077,0.126,0.188,4175,30250,44250,34500,2760,30165,19150,17095,15325,47825,32430
,,6,2002,2004,2,341,49000,42500,25500,61750,64000,50500,0.079,0.114,0.174,4175,32750,47750,37250,2760,29760,18005,16685,14610,47140,31980
,,6,2002,2005,3,341,53500,45000,27250,66000,71000,55500,0.085,0.106,0.159,4175,35750,51750,39750,2760,29415,16955,16120,13435,46925,31115
,,6,2002,2006,4,341,58500,47750,29000,71250,78750,61250,0.089,0.103,0.15,4175,39500,56750,42500,2760,29035,16155,15780,12695,46005,30210
,,6,2002,2007,5,341,62750,50000,30500,75750,85500,65750,0.098,0.1,0.145,4175,40250,60750,44750,2760,28370,15175,15310,11905,44560,29040
,,6,2002,2008,6,341,67250,53000,31750,81500,91250,71000,0.108,0.1,0.143,4175,42750,64250,46750,2760,28425,14735,15215,11405,44305,28545
,,6,2002,2009,7,341,68000,52750,31250,82250,91500,71500,0.127,0.109,0.154,4175,40750,64000,45000,2760,27955,14205,14860,10710,43300,28080
,,6,2002,2010,8,341,70750,54250,31500,84750,95750,74000,0.136,0.11,0.153,4175,41500,66250,46250,2760,27780,14080,14695,10305,42515,27540
,,6,2002,2011,9,341,72750,55250,32000,86500,98500,75500,0.142,0.112,0.156,4175,41750,67500,47000,2760,28185,14290,14815,9990,42220,26850
,,6,2002,2012,10,341,75750,56750,32500,89500,104250,78500,0.144,0.114,0.155,4175,43000,70250,48500,2760,29305,15175,15305,10115,42990,28365
,,6,2002,2013,11,341,77750,58250,32750,92750,107250,81000,0.15,0.115,0.157,4175,43750,71750,50000,2760,29620,15105,15455,9925,42910,28145
,,6,2002,2014,12,341,80250,59750,33750,95500,103500,79250,0.17,0.145,0.183,4175,46000,72750,49500,2760,29915,15140,15610,9930,42495,27670
,,6,2003,2003,0,354,38000,32000,17750,49500,49500,37250,0.076,0.155,0.249,3780,27000,37500,30500,2515,30700,20510,18090,17120,47520,33500
,,6,2003,2004,1,354,44250,38500,23000,55750,57750,44500,0.075,0.122,0.192,3780,30750,44250,35000,2515,29820,19355,17410,16180,46080,32835
,,6,2003,2005,2,354,48500,41500,25250,60250,64750,49750,0.075,0.11,0.171,3780,33000,48750,38000,2515,29480,18370,16890,15040,45680,32405
,,6,2003,2006,3,354,53500,44500,27250,66250,71500,55500,0.082,0.112,0.162,3780,35500,53750,41000,2515,29015,17570,16490,14160,44705,31220
,,6,2003,2007,4,354,57750,47000,28750,70500,78500,61000,0.091,0.107,0.155,3780,37750,58000,42750,2515,28275,16700,15960,13220,43245,29810
,,6,2003,2008,5,354,62750,50500,30500,76500,84000,65750,0.104,0.107,0.151,3780,40750,62500,45250,2515,28315,16410,15890,12745,42790,28795
,,6,2003,2009,6,354,63500,50750,30000,78000,85000,67000,0.122,0.117,0.164,3780,40250,62250,44250,2515,27660,15815,15385,11870,41545,27610
,,6,2003,2010,7,354,66250,52000,30250,80750,89500,69500,0.132,0.112,0.161,3780,40250,64250,45500,2515,27300,15315,15050,11195,40640,26480
,,6,2003,2011,8,354,68750,52750,30750,83500,93750,71500,0.136,0.112,0.16,3780,40750,66750,46750,2515,26850,14780,14725,10595,39600,25440
,,6,2003,2012,9,354,71500,54250,31750,85750,97500,74500,0.142,0.118,0.164,3780,42500,69000,48000,2515,27055,14900,14750,10510,39275,24920
,,6,2003,2013,10,354,73500,56000,32250,88750,101500,77250,0.149,0.121,0.165,3780,42750,70250,49000,2515,27805,15175,15010,10595,39550,25115
,,6,2003,2014,11,354,76500,57750,33250,92000,99750,75750,0.169,0.147,0.184,3780,44750,71250,50000,2515,28150,15235,15140,10340,39545,24805
,,6,2004,2004,0,390,37500,32250,18000,49000,49250,37500,0.074,0.152,0.242,3760,26250,37750,29000,2420,31400,20445,17995,16880,47005,32970
,,6,2004,2005,1,390,44500,39000,23250,55750,58000,45000,0.07,0.117,0.187,3760,29750,45250,33750,2420,30765,19320,17395,15850,46020,32155
,,6,2004,2006,2,390,50000,43000,26250,62000,65750,51250,0.07,0.109,0.165,3760,33000,51000,37500,2420,30345,18490,17020,14955,45175,31200
,,6,2004,2007,3,390,54250,45500,27750,66750,72000,56000,0.078,0.108,0.156,3760,36000,55000,40000,2420,29435,17405,16385,13995,43755,29855
,,6,2004,2008,4,390,59250,48750,29250,73000,79000,61750,0.092,0.102,0.15,3760,37000,59500,42500,2420,29390,17050,16250,13425,43215,29175
,,6,2004,2009,5,390,60000,49000,29250,74250,79750,63000,0.11,0.11,0.16,3760,38250,59250,41000,2420,28700,16390,15760,12455,41850,28075
,,6,2004,2010,6,390,62750,50500,29500,77750,85000,66500,0.12,0.11,0.155,3760,38250,61500,42000,2420,28155,15790,15350,11680,40745,26825
,,6,2004,2011,7,390,65750,51500,30250,80250,88750,68750,0.13,0.114,0.159,3760,38500,64000,43250,2420,27295,15045,14835,10870,39110,25200
,,6,2004,2012,8,390,69000,52750,31000,83000,93500,71750,0.134,0.113,0.159,3760,37750,66750,45000,2420,26950,14730,14545,10290,38230,24075
,,6,2004,2013,9,390,71500,54500,31750,86500,97000,74500,0.142,0.118,0.16,3760,38000,69000,46000,2420,27285,14920,14600,10090,38030,23995
,,6,2004,2014,10,390,74250,56500,33000,89500,96000,74500,0.158,0.138,0.18,3760,40500,70250,46250,2420,27900,15250,14845,10065,38125,24065
,,6,2005,2005,0,461,36500,30750,16750,48250,48750,36000,0.073,0.165,0.263,3880,26250,36000,28500,2430,32545,20450,18210,17050,47925,34955
,,6,2005,2006,1,461,45750,39500,23250,57000,59250,45750,0.067,0.12,0.187,3880,30250,46250,34250,2430,32135,19795,17855,16450,47030,33780
,,6,2005,2007,2,461,50500,43000,26000,62250,66500,51000,0.074,0.11,0.167,3880,32500,51000,36500,2430,31245,18885,17255,15405,45445,32110
,,6,2005,2008,3,461,56000,47000,28500,69250,73000,57250,0.083,0.108,0.158,3880,35250,56250,40000,2430,31185,18550,17110,14695,45200,31490
,,6,2005,2009,4,461,57000,47750,28250,71000,75000,59000,0.102,0.113,0.162,3880,34750,56250,39000,2430,30400,17780,16555,13645,43795,29930
,,6,2005,2010,5,461,60250,49000,29250,74250,80250,62500,0.111,0.111,0.16,3880,35500,59250,40000,2430,29950,17150,16175,12795,42880,28910
,,6,2005,2011,6,461,63500,50250,30000,77500,85000,65750,0.12,0.113,0.159,3880,37750,62250,41250,2430,29080,16350,15600,11815,41290,27250
,,6,2005,2012,7,461,67250,52000,31000,81000,90500,69750,0.125,0.112,0.157,3880,39000,65500,43500,2430,28550,15805,15230,11150,40165,25965
,,6,2005,2013,8,461,70000,53500,31500,84250,95000,73000,0.13,0.112,0.157,3880,39500,68000,44500,2430,28325,15560,14990,10655,39390,25010
,,6,2005,2014,9,461,73500,55750,32250,88000,94750,74000,0.146,0.134,0.174,3880,41000,70000,45750,2430,28515,15650,14990,10395,39180,24520
,,6,2006,2006,0,470,36750,30000,16250,48000,49250,35750,0.074,0.17,0.27,4120,26250,36750,26750,2680,32890,21045,18510,17385,47260,35300
,,6,2006,2007,1,470,45750,39250,22750,57000,59250,45500,0.071,0.125,0.193,4120,31250,47000,31000,2680,32025,20210,17965,16525,45710,33755
,,6,2006,2008,2,470,51250,43500,26000,64000,66000,51250,0.079,0.115,0.173,4120,33250,52250,34000,2680,32115,20015,17915,15930,45740,33355
,,6,2006,2009,3,470,52000,44500,25750,66250,68000,53500,0.097,0.122,0.179,4120,33000,52500,33500,2680,31480,19310,17450,15015,44695,32265
,,6,2006,2010,4,470,55250,45750,26500,69750,73000,57000,0.109,0.118,0.174,4120,34500,55250,34250,2680,31020,18695,17095,14160,43805,31000
,,6,2006,2011,5,470,58750,47250,28000,72750,77750,60250,0.119,0.122,0.175,4120,34750,58250,35000,2680,30345,18030,16620,13230,42520,29400
,,6,2006,2012,6,470,62250,49250,28750,76500,83500,64750,0.123,0.119,0.172,4120,35250,61250,37250,2680,29955,17355,16310,12485,41715,28130
,,6,2006,2013,7,470,65500,51000,29750,80250,88500,67750,0.128,0.119,0.169,4120,36750,64250,39000,2680,29695,16960,16080,11915,41010,27130
,,6,2006,2014,8,470,69000,53000,31000,83500,89250,68500,0.146,0.136,0.18,4120,37750,66250,40500,2680,29710,16795,16020,11465,40600,26595
,,6,2007,2007,0,391,37250,31250,17500,48750,48750,36000,0.076,0.174,0.272,4080,27250,37750,26500,2720,30435,19830,18130,16720,45525,34000
,,6,2007,2008,1,391,44750,39250,22500,57250,57000,44250,0.076,0.138,0.211,4080,31000,46000,30750,2720,30565,19530,18220,16385,45340,33565
,,6,2007,2009,2,391,46250,40500,23000,60250,59000,46250,0.1,0.144,0.213,4080,31500,46500,30500,2720,29970,18745,17805,15440,44300,32405
,,6,2007,2010,3,391,49000,42000,24250,63000,63250,49500,0.107,0.136,0.2,4080,32250,48750,31750,2720,29680,18210,17580,14665,43540,31415
,,6,2007,2011,4,391,51750,43500,25250,65500,67750,52750,0.113,0.136,0.194,4080,33750,51500,32750,2720,29155,17510,17210,13830,42405,30105
,,6,2007,2012,5,391,55000,45250,26250,69250,72750,56750,0.115,0.132,0.19,4080,35250,54750,34500,2720,29020,17120,17070,13125,41780,29085
,,6,2007,2013,6,391,58000,46750,27250,72500,77750,59500,0.121,0.132,0.187,4080,36250,57250,36250,2720,28950,16815,17035,12675,41135,27980
,,6,2007,2014,7,391,61750,49500,28750,76500,79500,61750,0.138,0.147,0.197,4080,36750,60250,37250,2720,29160,16770,17140,12375,40970,27410
,,6,2008,2008,0,413,40250,34000,18500,52750,51750,39000,0.075,0.161,0.248,4410,27250,41500,26250,2765,32230,19715,17865,16360,49695,37165
,,6,2008,2009,1,413,43750,37750,21000,56500,55500,42250,0.091,0.152,0.231,4410,28750,44500,27500,2765,31490,18705,17425,15300,48395,35420
,,6,2008,2010,2,413,46250,39500,22000,59500,60000,45750,0.097,0.138,0.209,4410,30000,47000,29000,2765,31005,17825,17120,14085,47540,33820
,,6,2008,2011,3,413,50000,41500,23750,62750,64500,48750,0.105,0.136,0.203,4410,30500,50250,30750,2765,30325,16895,16705,12985,46325,32425
,,6,2008,2012,4,413,53000,43250,25000,66250,69750,52250,0.108,0.135,0.197,4410,31250,53250,32250,2765,30070,16345,16525,12205,45625,31005
,,6,2008,2013,5,413,56250,45500,26500,69750,74750,56000,0.114,0.131,0.193,4410,33750,56250,33750,2765,29860,15850,16445,11630,44915,30240
